191613,1001
191728,1001
191840,5001
192136,3001
192235,1001
192248,1001
192490,1001
192497,3001
192501,1001
192646,1001
192647,5001
192731,1001
193122,4001
193134,2001
193203,5001
193537,1001
193595,2001
193692,5001
193712,4001
194190,4001
194367,5001
194488,4001
194540,1001
194719,2001
194740,5001
194884,4001
194976,3001
195010,4001
195031,4001
195200,3001
195233,5001
195236,1001
195274,1001
195313,1001
195453,1001
195521,3001
195548,1001
195588,3001
195685,1001
195842,2001
195927,1001
196061,1001
196065,4001
196152,5001
196234,1001
196399,3001
196480,3001
196482,5001
196597,4001
196618,1001
196622,2001
196630,4001
196693,1001
196716,3001
196811,4001
196831,5001
196909,5001
196919,5001
197018,1001
197069,3001
197175,2001
197210,3001
197264,1001
197341,1001
197613,4001
197636,1001
197721,4001
197785,3001
198064,2001
198099,3001
198223,1001
198255,4001
198305,3001
198376,1001
198429,1001
198444,4001
198506,2001
198617,2001
198639,2001
198690,1001
198737,2001
198897,5001
198916,1001
198925,4001
198940,3001
198985,2001
199225,5001
199248,5001
199354,5001
199624,2001
199752,4001
199896,4001
200059,3001
200145,3001
200146,4001
200259,5001
200364,2001
200633,1001
200654,1001
200726,4001
200935,4001
200984,1001
200989,1001
201113,4001
201179,1001
201225,5001
201321,1001
201373,5001
201399,1001
201678,2001
201833,4001
202082,4001
202228,2001
202420,1001
202421,3001
202458,2001
202554,1001
202602,1001
202658,1001
202978,4001
203019,4001
203088,2001
203116,5001
203162,1001
203192,2001
203221,1001
203253,2001
203287,1001
203328,4001
203844,5001
203899,4001
203997,2001
204180,4001
204191,5001
204203,1001
204208,5001
204237,5001
204285,1001
204324,1001
204371,1001
204390,5001
204437,4001
204683,2001
204909,5001
204962,4001
205432,2001
205495,4001
205556,2001
205796,2001
205811,2001
205824,5001
205922,3001
205936,4001
205938,3001
205979,5001
206200,1001
206417,3001
206419,1001
206508,1001
206575,2001
206603,5001
206605,4001
206740,2001
206796,4001
206836,1001
206848,1001
206875,4001
206888,4001
206907,1001
207049,4001
207090,4001
207134,3001
207137,5001
207173,4001
207343,2001
207390,4001
207456,2001
207471,2001
207530,5001
207536,2001
207584,4001
207641,1001
207677,5001
207763,1001
207780,3001
207808,1001
207809,5001
207921,5001
207939,3001
207984,3001
208181,2001
208384,1001
208420,4001
208531,4001
208770,5001
208854,1001
208915,3001
208924,1001
208947,3001
208970,5001
208980,4001
208995,5001
209224,2001
209237,3001
209351,4001
209370,5001
209383,1001
209445,3001
209469,3001
209495,1001
209515,4001
209835,2001
209837,4001
209838,2001
209903,4001
209967,4001
209987,5001
210015,4001
210037,2001
210074,5001
210205,4001
210237,3001
210243,1001
210363,1001
210520,3001
210692,4001
210743,4001
210817,2001
211063,2001
211206,1001
211667,1001
211727,4001
211924,2001
211975,1001
211976,4001
211985,2001
212016,1001
212153,5001
212398,2001
212424,1001
212642,4001
212670,4001
212905,5001
213125,4001
213191,3001
213453,1001
213486,4001
213611,5001
213912,4001
213924,1001
213932,5001
214073,1001
214099,5001
214115,1001
214434,1001
214592,3001
214739,3001
214814,5001
214835,1001
214862,2001
214972,5001
215105,2001
215146,2001
215347,1001
215353,2001
215447,5001
215522,2001
215558,1001
215568,4001
215629,1001
215678,4001
215703,3001
215729,5001
215799,4001
215804,4001
215857,3001
215994,1001
216011,1001
216086,2001
216136,2001
216198,4001
216372,4001
216449,3001
216588,1001
216842,1001
217215,4001
217217,4001
217229,5001
217438,2001
217449,2001
217481,3001
217789,4001
217952,1001
218114,5001
218134,3001
218302,3001
218730,1001
218746,1001
218886,1001
218932,4001
219000,5001
219074,1001
219093,5001
219154,5001
219281,1001
219370,4001
219483,4001
219484,3001
219734,2001
219745,4001
219886,2001
220356,5001
220380,4001
220806,1001
220813,1001
220841,2001
220985,2001
221041,3001
221099,4001
221113,3001
221163,5001
221236,3001
221446,1001
221470,2001
221690,1001
221818,1001
221929,3001
221965,4001
222031,1001
222041,2001
222293,4001
222348,2001
222661,1001
222663,4001
222722,2001
222994,1001
223070,4001
223080,4001
223101,1001
223114,3001
223175,4001
223381,4001
223409,4001
223578,2001
223652,5001
223691,5001
223850,3001
223871,1001
223883,5001
223888,2001
223906,5001
223968,1001
224045,3001
224332,1001
224387,4001
224466,1001
224495,5001
224652,1001
224676,4001
224716,1001
224764,4001
224830,3001
224840,5001
224907,2001
225018,4001
225062,2001
225165,2001
225302,4001
225304,2001
225368,4001
225803,4001
225871,5001
225957,5001
226139,4001
226261,2001
226309,2001
226335,4001
226641,1001
226702,5001
226809,1001
226870,3001
227013,1001
227028,4001
227135,4001
227207,4001
227276,4001
227283,5001
227345,1001
227354,3001
227391,2001
227451,5001
227479,1001
227488,5001
227516,2001
227588,3001
227625,4001
227648,1001
227789,2001
227830,1001
227926,2001
228139,1001
228214,2001
228267,4001
228342,1001
228470,1001
228529,4001
228549,4001
228720,5001
228741,2001
228806,1001
228844,3001
228847,4001
228856,3001
228948,1001
228957,4001
228978,2001
229048,2001
229153,2001
229295,1001
229771,5001
229902,1001
229904,2001
230099,2001
230139,3001
230221,1001
230418,1001
230458,4001
230556,2001
230617,5001
230797,3001
230798,5001
230883,5001
230942,2001
231055,4001
231203,5001
231206,4001
231342,1001
231347,4001
231362,4001
231477,5001
231526,4001
231604,5001
231635,5001
231719,5001
231834,4001
231853,4001
231877,4001
231942,3001
231966,1001
232329,5001
232476,1001
232531,2001
232653,3001
232700,1001
232730,4001
232822,4001
232909,5001
232920,4001
232985,3001
233135,2001
233171,2001
233176,4001
233194,1001
233261,1001
233284,2001
233291,1001
233320,4001
233358,2001
233360,3001
233411,4001
233475,1001
233512,2001
233514,3001
233524,2001
233609,4001
233756,3001
233765,4001
233825,1001
233851,5001
234112,4001
234344,1001
234354,2001
234469,1001
234565,5001
234629,3001
234653,3001
234770,2001
234868,1001
234988,4001
235025,1001
235029,1001
235088,1001
235176,5001
235208,5001
235213,5001
235396,5001
235484,4001
235499,5001
235596,2001
235808,1001
235934,1001
235966,4001
236065,4001
236145,4001
236179,4001
236198,1001
236387,1001
236520,4001
236602,1001
236637,5001
236659,5001
236747,2001
236841,3001
236948,2001
237024,2001
237041,3001
237045,4001
237098,5001
237198,1001
237219,1001
237220,2001
237254,1001
237300,1001
237333,1001
237349,5001
237457,3001
237465,4001
237528,4001
237649,3001
237691,1001
237754,4001
237946,4001
237963,5001
238013,2001
238097,4001
238636,4001
238770,4001
238802,5001
238806,1001
239039,2001
239147,2001
239268,2001
239334,1001
239393,1001
239447,4001
239607,1001
239718,4001
239789,4001
239894,5001
240095,5001
240215,1001
240318,2001
240359,2001
240529,5001
240580,4001
240695,4001
240720,5001
240738,3001
240740,5001
240842,5001
240851,4001
240875,4001
240877,2001
240903,1001
241035,5001
241083,1001
241413,5001
241450,3001
241566,3001
241651,2001
241692,5001
241761,3001
241816,5001
241921,5001
241951,2001
241983,4001
242033,5001
242167,2001
242325,2001
242329,1001
242365,2001
242493,1001
242580,4001
242626,2001
242652,1001
242757,5001
242949,2001
243263,1001
243374,3001
243410,5001
243423,4001
243560,4001
243599,4001
243870,1001
243894,4001
243937,4001
244046,1001
244077,3001
244200,3001
244238,1001
244273,5001
244425,5001
244582,1001
244640,2001
244728,5001
245005,4001
245039,3001
245048,4001
245393,1001
245399,2001
245549,1001
245560,5001
245604,1001
245694,5001
245770,4001
245789,4001
245895,2001
245965,4001
245970,2001
246008,4001
246054,1001
246065,3001
246084,1001
246553,1001
246620,2001
246626,4001
246760,1001
246859,4001
246889,2001
247076,5001
247109,5001
247143,4001
247189,5001
247287,2001
247339,5001
247575,3001
247609,5001
247763,3001
248017,2001
248033,1001
248036,1001
248098,3001
248177,4001
248206,5001
248305,2001
248360,1001
248437,4001
248470,1001
248474,5001
248480,3001
248483,4001
248675,1001
248678,4001
248736,3001
248866,5001
248902,3001
248921,2001
249147,5001
249158,2001
249231,1001
249357,4001
249381,4001
249679,1001
249771,2001
249819,4001
249906,4001
249931,4001
250048,5001
250052,4001
250140,5001
250223,3001
250651,1001
250845,4001
250878,5001
250915,5001
251020,5001
251035,5001
251198,3001
251267,4001
251274,4001
251367,5001
251533,5001
251603,5001
251825,4001
251910,1001
252151,5001
252208,3001
252231,1001
252246,4001
252305,4001
252383,4001
252552,2001
252571,4001
252678,5001
252734,4001
252804,2001
252814,1001
252844,1001
252845,2001
252953,1001
253145,2001
253382,1001
253432,1001
253553,4001
253674,2001
253824,1001
253902,1001
254000,4001
254060,1001
254149,1001
254429,2001
254545,2001
254599,2001
254686,3001
254717,5001
254723,4001
254936,2001
255006,5001
255075,3001
255125,5001
255154,1001
255324,4001
255416,3001
255519,2001
255575,5001
255601,2001
255619,4001
255856,5001
255862,4001
255892,4001
255930,5001
255973,3001
256038,4001
256186,3001
256223,3001
256251,3001
256355,3001
256426,2001
256578,4001
256635,1001
256673,4001
256682,5001
256894,1001
256958,2001
257081,1001
257099,1001
257143,4001
257206,3001
257223,2001
257326,2001
257363,4001
257404,1001
257410,3001
257545,1001
257577,5001
257611,4001
257702,3001
257819,1001
258110,4001
258402,4001
258605,4001
258655,4001
258674,3001
258716,2001
258900,4001
258939,3001
258998,4001
259053,2001
259085,1001
259099,1001
259150,1001
259240,4001
259306,2001
259308,1001
259434,5001
259448,3001
259454,4001
259509,2001
259663,2001
259798,4001
259971,4001
259988,4001
260020,5001
260057,5001
260064,1001
260103,5001
260134,1001
260367,5001
260581,3001
260736,2001
260768,1001
260875,1001
260977,5001
261120,5001
261144,2001
261326,1001
261409,4001
261435,3001
261515,3001
261535,5001
261596,4001
261680,1001
261722,1001
261767,4001
261936,2001
261940,1001
262134,4001
262143,2001
262198,4001
262241,4001
262354,1001
262602,4001
262622,5001
262772,3001
262786,1001
262799,1001
262845,1001
262946,4001
262950,4001
262962,5001
263062,1001
263090,1001
263212,5001
263298,4001
263313,1001
263317,4001
263345,2001
263382,4001
263543,5001
263581,3001
263677,2001
263709,5001
263800,1001
263970,1001
264219,1001
264234,3001
264421,2001
264703,5001
264753,3001
264759,5001
264782,5001
264821,2001
264835,3001
265013,3001
265074,1001
265078,3001
265133,3001
265183,2001
265345,4001
265574,4001
265967,4001
266060,1001
266216,1001
266381,3001
266480,4001
266670,1001
266740,1001
266826,1001
267004,1001
267146,1001
267180,1001
267295,5001
267384,4001
267634,1001
267713,5001
267843,2001
268062,1001
268223,2001
268261,5001
268271,1001
268346,4001
268365,3001
268481,2001
268569,2001
268601,1001
268809,3001
268958,1001
269056,4001
269130,3001
269137,2001
269297,2001
269315,2001
269343,2001
269399,4001
269428,5001
269480,1001
269534,1001
269881,4001
269928,3001
269950,4001
270065,4001
270131,2001
270174,1001
270206,2001
270251,5001
270268,3001
270304,1001
270372,2001
270454,2001
270481,1001
270629,1001
270675,1001
270704,2001
270743,4001
270868,1001
270874,5001
270935,4001
270949,5001
271019,3001
271044,2001
271253,2001
271405,1001
271444,1001
271446,1001
271555,4001
271599,1001
271745,1001
271794,4001
271840,3001
271963,1001
272045,5001
272100,1001
272229,1001
272275,3001
272276,4001
272424,1001
272465,5001
272571,5001
272617,4001
272630,3001
273103,3001
273152,1001
273207,3001
273231,5001
273452,1001
273536,4001
273546,1001
273585,3001
273832,5001
273911,1001
274133,3001
274136,4001
274139,3001
274245,1001
274259,5001
274275,1001
274356,3001
274398,2001
274419,1001
274620,1001
274987,2001
275037,2001
275044,1001
275107,1001
275136,3001
275160,2001
275469,3001
275604,2001
275708,1001
275725,1001
275739,3001
275744,5001
275802,5001
275852,3001
275860,4001
275893,1001
275947,1001
275987,4001
276096,1001
276109,4001
276141,4001
276180,1001
276249,5001
276397,4001
276489,2001
276627,4001
276636,1001
276651,3001
276742,1001
276901,5001
276916,1001
276960,1001
276977,4001
277005,3001
277086,4001
277090,5001
277130,5001
277134,1001
277282,2001
277337,3001
277383,1001
277676,4001
277713,3001
277873,2001
277960,3001
278864,4001
279012,3001
279048,4001
279114,1001
279349,1001
279383,1001
279602,1001
280091,3001
280167,1001
280175,1001
280233,4001
280251,1001
280353,2001
280392,2001
280513,2001
280657,5001
280668,1001
280723,4001
280730,4001
280773,5001
280848,1001
280890,4001
280955,2001
281036,5001
281140,1001
281147,5001
281307,2001
281376,5001
281382,1001
281420,5001
281432,2001
281453,2001
281467,5001
281489,1001
281697,5001
281752,5001
281783,1001
281802,1001
281968,2001
281990,4001
282111,3001
282142,2001
282274,3001
282302,1001
282319,2001
282328,1001
282436,4001
282445,3001
282479,4001
282502,5001
282559,3001
282614,1001
282641,2001
282744,5001
282817,5001
282853,4001
282894,4001
282962,3001
283005,1001
283216,4001
283402,4001
283410,4001
283547,4001
283680,3001
283741,1001
283904,2001
283912,3001
283932,2001
284040,4001
284114,4001
284117,2001
284157,1001
284318,3001
284601,5001
284617,2001
284679,5001
284761,5001
284813,1001
284831,5001
284956,5001
285076,5001
285113,1001
285252,4001
285265,3001
285273,4001
285327,4001
285358,5001
285435,4001
285445,2001
285507,5001
285776,1001
285812,1001
285912,4001
286047,1001
286270,4001
286307,1001
286482,1001
286598,2001
286743,2001
286863,3001
286943,2001
286946,4001
286964,2001
287255,5001
287414,1001
287417,4001
287450,5001
287546,2001
287618,3001
287661,1001
287728,4001
287897,4001
287917,1001
288007,4001
288048,1001
288062,1001
288302,5001
288467,1001
288478,1001
288573,1001
288611,5001
288654,1001
288706,1001
288723,1001
288745,4001
288810,4001
288920,5001
288931,1001
289014,4001
289114,4001
289133,4001
289290,4001
289399,4001
289538,1001
289703,3001
289773,4001
289776,4001
289789,2001
290013,1001
290159,4001
290192,5001
290223,5001
290236,4001
290293,1001
290331,1001
290469,4001
290558,2001
290561,5001
290588,4001
290658,2001
290695,2001
290830,5001
290844,4001
290922,5001
290950,4001
290954,1001
291014,4001
291043,5001
291142,5001
291160,1001
291187,1001
291204,3001
291205,5001
291425,5001
291468,1001
291560,4001
291710,1001
291745,1001
291846,3001
291966,5001
292336,2001
292490,2001
292624,5001
292662,3001
292678,5001
292692,4001
292979,5001
293182,1001
293191,1001
293227,5001
293254,5001
293375,1001
293548,1001
293553,4001
293555,1001
293764,1001
293939,3001
293943,4001
293952,2001
293973,5001
294010,1001
294065,1001
294114,2001
294401,1001
294406,1001
294520,4001
294626,1001
294661,4001
294726,2001
295003,1001
295057,4001
295223,1001
295298,5001
295516,2001
295546,3001
295657,4001
295663,2001
295818,3001
295842,4001
295943,3001
296068,3001
296205,2001
296317,2001
296322,4001
296412,2001
296724,4001
296842,4001
296866,4001
296990,1001
297004,1001
297213,3001
297383,3001
297394,1001
297549,2001
297604,4001
297768,4001
297806,5001
297825,3001
297833,4001
297914,2001
297949,5001
297992,3001
298028,3001
298066,1001
298094,1001
298105,1001
298173,3001
298195,1001
298225,1001
298233,4001
298261,3001
298414,5001
298487,1001
298565,2001
298600,5001
298758,1001
298775,1001
298924,1001
298932,5001
298944,1001
298956,2001
299136,3001
299226,3001
299410,4001
299484,2001
299545,4001
299618,4001
299703,1001
299822,5001
299835,1001
300184,2001
300289,4001
300308,5001
300361,4001
300399,1001
300449,3001
300613,1001
300782,5001
300843,5001
301012,5001
301026,3001
301130,3001
301290,4001
301520,2001
301629,1001
301736,2001
301896,4001
301969,4001
302101,3001
302112,2001
302347,3001
302460,3001
302495,4001
302646,5001
302919,4001
302921,2001
302943,4001
302977,3001
303035,1001
303067,1001
303224,3001
303288,3001
303327,3001
303855,2001
304036,1001
304092,1001
304162,4001
304300,3001
304351,3001
304442,4001
304565,4001
304625,5001
304731,4001
304899,1001
305055,4001
305102,1001
305239,5001
305288,2001
305303,4001
305371,4001
305447,5001
305457,4001
305525,4001
305616,1001
305635,3001
306046,1001
306079,1001
306218,3001
306477,5001
306495,4001
306553,5001
306693,4001
306763,4001
306970,1001
307023,4001
307135,5001
307198,3001
307210,4001
307404,1001
307562,1001
307626,5001
307676,1001
307803,2001
307922,1001
308006,5001
308023,1001
308041,5001
308093,5001
308106,1001
308125,1001
308134,2001
308176,5001
308384,2001
308414,1001
308594,5001
308771,4001
308806,2001
308993,1001
309032,1001
309266,2001
309324,1001
309347,3001
309356,2001
309458,2001
309470,3001
309498,4001
309532,2001
309828,4001
309839,1001
310021,2001
310115,4001
310118,4001
310121,1001
310364,4001
310424,3001
310541,2001
310629,1001
310672,1001
310709,2001
310733,4001
310821,2001
310907,4001
310916,3001
310964,1001
310995,5001
311096,1001
311228,4001
311266,1001
311425,2001
311614,1001
311810,1001
311893,1001
311937,5001
312061,4001
312070,3001
312123,1001
312203,5001
312224,1001
312230,4001
312259,1001
312281,4001
312298,3001
312303,4001
312479,1001
312513,4001
312607,1001
312618,5001
